"","report_date","location","location_type","data_field","data_field_code","time_period","time_period_type","value","unit"
"652","6/1/16","Missouri","state","zika_reported_travel","US0001",NA,NA,4,"cases"
"653","5/25/16","Missouri","state","zika_reported_travel","US0001",NA,NA,3,"cases"
"654","5/25/16","Missouri","state","zika_reported_local","US0002",NA,NA,0,"cases"
"655","5/11/16","Missouri","state","zika_reported_travel","US0001",NA,NA,3,"cases"
"656","5/11/16","Missouri","state","zika_reported_local","US0002",NA,NA,0,"cases"
"657","5/4/16","Missouri","state","zika_reported_travel","US0001",NA,NA,3,"cases"
"658","5/4/16","Missouri","state","zika_reported_local","US0002",NA,NA,0,"cases"
"659","4/27/16","Missouri","state","zika_reported_travel","US0001",NA,NA,3,"cases"
"660","4/27/16","Missouri","state","zika_reported_local","US0002",NA,NA,0,"cases"
"661","4/20/16","Missouri","state","zika_reported_local","US0002",NA,NA,0,"cases"
"662","4/20/16","Missouri","state","zika_reported_travel","US0001",NA,NA,3,"cases"
"663","4/13/16","Missouri","state","zika_reported_local","US0002",NA,NA,0,"cases"
"664","4/13/16","Missouri","state","zika_reported_travel","US0001",NA,NA,3,"cases"
"665","4/6/16","Missouri","state","zika_reported_travel","US0001",NA,NA,2,"cases"
"666","4/6/16","Missouri","state","zika_reported_local","US0002",NA,NA,0,"cases"
"667","3/30/16","Missouri","state","zika_reported_travel","US0001",NA,NA,1,"cases"
"668","3/30/16","Missouri","state","zika_reported_local","US0002",NA,NA,0,"cases"
"669","3/23/16","Missouri","state","zika_reported_local","US0002",NA,NA,0,"cases"
"670","3/23/16","Missouri","state","zika_reported_travel","US0001",NA,NA,1,"cases"
"671","3/16/16","Missouri","state","zika_reported_travel","US0001",NA,NA,1,"cases"
"672","3/16/16","Missouri","state","zika_reported_local","US0002",NA,NA,0,"cases"
"673","3/9/16","Missouri","state","zika_reported_travel","US0001",NA,NA,1,"cases"
"674","3/9/16","Missouri","state","zika_reported_local","US0002",NA,NA,0,"cases"
"675","6/29/16","Mississippi","state","zika_reported_travel","US0001",NA,NA,3,"cases"
"676","6/29/16","Mississippi","state","zika_reported_local","US0002",NA,NA,0,"cases"
"677","6/22/16","Mississippi","state","zika_reported_travel","US0001",NA,NA,3,"cases"
"678","6/22/16","Mississippi","state","zika_reported_local","US0002",NA,NA,0,"cases"
"679","6/15/16","Mississippi","state","zika_reported_travel","US0001",NA,NA,3,"cases"
"680","6/15/16","Mississippi","state","zika_reported_local","US0002",NA,NA,0,"cases"
"681","6/8/16","Mississippi","state","zika_reported_travel","US0001",NA,NA,3,"cases"
"682","6/8/16","Mississippi","state","zika_reported_local","US0002",NA,NA,0,"cases"
"683","6/1/16","Mississippi","state","zika_reported_local","US0002",NA,NA,0,"cases"
"684","6/1/16","Mississippi","state","zika_reported_travel","US0001",NA,NA,3,"cases"
"685","5/25/16","Mississippi","state","zika_reported_local","US0002",NA,NA,0,"cases"
"686","5/25/16","Mississippi","state","zika_reported_travel","US0001",NA,NA,3,"cases"
"687","4/20/16","Mississippi","state","zika_reported_travel","US0001",NA,NA,3,"cases"
"688","4/20/16","Mississippi","state","zika_reported_local","US0002",NA,NA,0,"cases"
"689","4/13/16","Mississippi","state","zika_reported_local","US0002",NA,NA,0,"cases"
"690","4/13/16","Mississippi","state","zika_reported_travel","US0001",NA,NA,3,"cases"
"691","4/6/16","Mississippi","state","zika_reported_local","US0002",NA,NA,0,"cases"
"692","4/6/16","Mississippi","state","zika_reported_travel","US0001",NA,NA,2,"cases"
"693","3/30/16","Mississippi","state","zika_reported_local","US0002",NA,NA,0,"cases"
"694","3/30/16","Mississippi","state","zika_reported_travel","US0001",NA,NA,2,"cases"
"695","6/29/16","Minnesota","state","zika_reported_travel","US0001",NA,NA,19,"cases"
"696","6/29/16","Minnesota","state","zika_reported_local","US0002",NA,NA,0,"cases"
"697","6/22/16","Minnesota","state","zika_reported_travel","US0001",NA,NA,19,"cases"
"698","6/22/16","Minnesota","state","zika_reported_local","US0002",NA,NA,0,"cases"
"699","6/15/16","Minnesota","state","zika_reported_travel","US0001",NA,NA,19,"cases"
"700","6/15/16","Minnesota","state","zika_reported_local","US0002",NA,NA,0,"cases"
"701","6/8/16","Minnesota","state","zika_reported_local","US0002",NA,NA,0,"cases"
"702","6/8/16","Minnesota","state","zika_reported_travel","US0001",NA,NA,17,"cases"
"703","6/1/16","Minnesota","state","zika_reported_local","US0002",NA,NA,0,"cases"
"704","6/1/16","Minnesota","state","zika_reported_travel","US0001",NA,NA,17,"cases"
"705","5/25/16","Minnesota","state","zika_reported_local","US0002",NA,NA,0,"cases"
"706","5/25/16","Minnesota","state","zika_reported_travel","US0001",NA,NA,17,"cases"
"707","5/11/16","Minnesota","state","zika_reported_local","US0002",NA,NA,0,"cases"
"708","5/11/16","Minnesota","state","zika_reported_travel","US0001",NA,NA,17,"cases"
"709","5/4/16","Minnesota","state","zika_reported_local","US0002",NA,NA,0,"cases"
"710","5/4/16","Minnesota","state","zika_reported_travel","US0001",NA,NA,17,"cases"
"711","4/27/16","Minnesota","state","zika_reported_local","US0002",NA,NA,0,"cases"
"712","4/27/16","Minnesota","state","zika_reported_travel","US0001",NA,NA,14,"cases"
"713","4/20/16","Minnesota","state","zika_reported_local","US0002",NA,NA,0,"cases"
"714","4/20/16","Minnesota","state","zika_reported_travel","US0001",NA,NA,13,"cases"
"715","4/13/16","Minnesota","state","zika_reported_local","US0002",NA,NA,0,"cases"
"716","4/13/16","Minnesota","state","zika_reported_travel","US0001",NA,NA,12,"cases"
"717","4/6/16","Minnesota","state","zika_reported_travel","US0001",NA,NA,12,"cases"
"718","4/6/16","Minnesota","state","zika_reported_local","US0002",NA,NA,0,"cases"
"719","3/30/16","Minnesota","state","zika_reported_travel","US0001",NA,NA,12,"cases"
"720","3/30/16","Minnesota","state","zika_reported_local","US0002",NA,NA,0,"cases"
"721","3/23/16","Minnesota","state","zika_reported_local","US0002",NA,NA,0,"cases"
"722","3/23/16","Minnesota","state","zika_reported_travel","US0001",NA,NA,9,"cases"
"723","3/16/16","Minnesota","state","zika_reported_travel","US0001",NA,NA,7,"cases"
"724","3/16/16","Minnesota","state","zika_reported_local","US0002",NA,NA,0,"cases"
"725","3/9/16","Minnesota","state","zika_reported_local","US0002",NA,NA,0,"cases"
"726","3/9/16","Minnesota","state","zika_reported_travel","US0001",NA,NA,6,"cases"
"727","2/24/16","Minnesota","state","zika_reported_travel","US0001",NA,NA,3,"cases"
"728","2/24/16","Minnesota","state","zika_reported_local","US0002",NA,NA,0,"cases"
"729","6/29/16","Michigan","state","zika_reported_local","US0002",NA,NA,0,"cases"
"730","6/29/16","Michigan","state","zika_reported_travel","US0001",NA,NA,10,"cases"
"731","6/22/16","Michigan","state","zika_reported_local","US0002",NA,NA,0,"cases"
"732","6/22/16","Michigan","state","zika_reported_travel","US0001",NA,NA,9,"cases"
"733","6/15/16","Michigan","state","zika_reported_local","US0002",NA,NA,0,"cases"
"734","6/15/16","Michigan","state","zika_reported_travel","US0001",NA,NA,7,"cases"
"735","6/8/16","Michigan","state","zika_reported_local","US0002",NA,NA,0,"cases"
"736","6/8/16","Michigan","state","zika_reported_travel","US0001",NA,NA,7,"cases"
"737","6/1/16","Michigan","state","zika_reported_local","US0002",NA,NA,0,"cases"
"738","6/1/16","Michigan","state","zika_reported_travel","US0001",NA,NA,6,"cases"
"739","5/25/16","Michigan","state","zika_reported_local","US0002",NA,NA,0,"cases"
"740","5/25/16","Michigan","state","zika_reported_travel","US0001",NA,NA,4,"cases"
"741","5/11/16","Michigan","state","zika_reported_local","US0002",NA,NA,0,"cases"
"742","5/11/16","Michigan","state","zika_reported_travel","US0001",NA,NA,3,"cases"
"743","5/4/16","Michigan","state","zika_reported_travel","US0001",NA,NA,3,"cases"
"744","5/4/16","Michigan","state","zika_reported_local","US0002",NA,NA,0,"cases"
"745","4/27/16","Michigan","state","zika_reported_local","US0002",NA,NA,0,"cases"
"746","4/27/16","Michigan","state","zika_reported_travel","US0001",NA,NA,3,"cases"
"747","4/20/16","Michigan","state","zika_reported_local","US0002",NA,NA,0,"cases"
"748","4/20/16","Michigan","state","zika_reported_travel","US0001",NA,NA,3,"cases"
"749","4/13/16","Michigan","state","zika_reported_local","US0002",NA,NA,0,"cases"
"750","4/13/16","Michigan","state","zika_reported_travel","US0001",NA,NA,2,"cases"
"751","4/6/16","Michigan","state","zika_reported_travel","US0001",NA,NA,2,"cases"
"752","4/6/16","Michigan","state","zika_reported_local","US0002",NA,NA,0,"cases"
"753","3/30/16","Michigan","state","zika_reported_travel","US0001",NA,NA,2,"cases"
"754","3/30/16","Michigan","state","zika_reported_local","US0002",NA,NA,0,"cases"
"755","3/23/16","Michigan","state","zika_reported_local","US0002",NA,NA,0,"cases"
"756","3/23/16","Michigan","state","zika_reported_travel","US0001",NA,NA,2,"cases"
"757","3/16/16","Michigan","state","zika_reported_travel","US0001",NA,NA,2,"cases"
"758","3/16/16","Michigan","state","zika_reported_local","US0002",NA,NA,0,"cases"
"759","3/9/16","Michigan","state","zika_reported_local","US0002",NA,NA,0,"cases"
"760","3/9/16","Michigan","state","zika_reported_travel","US0001",NA,NA,2,"cases"
"761","6/29/16","Massachusetts","state","zika_reported_local","US0002",NA,NA,0,"cases"
"762","6/29/16","Massachusetts","state","zika_reported_travel","US0001",NA,NA,32,"cases"
"763","6/22/16","Massachusetts","state","zika_reported_local","US0002",NA,NA,0,"cases"
"764","6/22/16","Massachusetts","state","zika_reported_travel","US0001",NA,NA,28,"cases"
"765","6/15/16","Massachusetts","state","zika_reported_local","US0002",NA,NA,0,"cases"
"766","6/15/16","Massachusetts","state","zika_reported_travel","US0001",NA,NA,27,"cases"
"767","6/8/16","Massachusetts","state","zika_reported_local","US0002",NA,NA,0,"cases"
"768","6/8/16","Massachusetts","state","zika_reported_travel","US0001",NA,NA,20,"cases"
"769","6/1/16","Massachusetts","state","zika_reported_travel","US0001",NA,NA,17,"cases"
"770","6/1/16","Massachusetts","state","zika_reported_local","US0002",NA,NA,0,"cases"
"771","5/25/16","Massachusetts","state","zika_reported_travel","US0001",NA,NA,16,"cases"
"772","5/25/16","Massachusetts","state","zika_reported_local","US0002",NA,NA,0,"cases"
"773","5/11/16","Massachusetts","state","zika_reported_local","US0002",NA,NA,0,"cases"
"774","5/11/16","Massachusetts","state","zika_reported_travel","US0001",NA,NA,10,"cases"
"775","5/4/16","Massachusetts","state","zika_reported_local","US0002",NA,NA,0,"cases"
"776","5/4/16","Massachusetts","state","zika_reported_travel","US0001",NA,NA,10,"cases"
"777","4/27/16","Massachusetts","state","zika_reported_travel","US0001",NA,NA,7,"cases"
"778","4/27/16","Massachusetts","state","zika_reported_local","US0002",NA,NA,0,"cases"
"779","4/20/16","Massachusetts","state","zika_reported_local","US0002",NA,NA,0,"cases"
"780","4/20/16","Massachusetts","state","zika_reported_travel","US0001",NA,NA,7,"cases"
"781","4/13/16","Massachusetts","state","zika_reported_local","US0002",NA,NA,0,"cases"
"782","4/13/16","Massachusetts","state","zika_reported_travel","US0001",NA,NA,7,"cases"
"783","4/6/16","Massachusetts","state","zika_reported_travel","US0001",NA,NA,7,"cases"
"784","4/6/16","Massachusetts","state","zika_reported_local","US0002",NA,NA,0,"cases"
"785","3/30/16","Massachusetts","state","zika_reported_travel","US0001",NA,NA,7,"cases"
"786","3/30/16","Massachusetts","state","zika_reported_local","US0002",NA,NA,0,"cases"
"787","3/23/16","Massachusetts","state","zika_reported_travel","US0001",NA,NA,3,"cases"
"788","3/23/16","Massachusetts","state","zika_reported_local","US0002",NA,NA,0,"cases"
"789","3/16/16","Massachusetts","state","zika_reported_travel","US0001",NA,NA,3,"cases"
"790","3/16/16","Massachusetts","state","zika_reported_local","US0002",NA,NA,0,"cases"
"791","3/9/16","Massachusetts","state","zika_reported_local","US0002",NA,NA,0,"cases"
"792","3/9/16","Massachusetts","state","zika_reported_travel","US0001",NA,NA,3,"cases"
"793","2/24/16","Massachusetts","state","zika_reported_travel","US0001",NA,NA,2,"cases"
"794","2/24/16","Massachusetts","state","zika_reported_local","US0002",NA,NA,0,"cases"
"795","6/29/16","Maryland","state","zika_reported_travel","US0001",NA,NA,31,"cases"
"796","6/29/16","Maryland","state","zika_reported_local","US0002",NA,NA,0,"cases"
"797","6/22/16","Maryland","state","zika_reported_travel","US0001",NA,NA,26,"cases"
"798","6/22/16","Maryland","state","zika_reported_local","US0002",NA,NA,0,"cases"
"799","6/15/16","Maryland","state","zika_reported_travel","US0001",NA,NA,25,"cases"
"800","6/15/16","Maryland","state","zika_reported_local","US0002",NA,NA,0,"cases"
"801","6/8/16","Maryland","state","zika_reported_travel","US0001",NA,NA,21,"cases"
"802","6/8/16","Maryland","state","zika_reported_local","US0002",NA,NA,0,"cases"
"803","6/1/16","Maryland","state","zika_reported_local","US0002",NA,NA,0,"cases"
"804","6/1/16","Maryland","state","zika_reported_travel","US0001",NA,NA,19,"cases"
"805","5/25/16","Maryland","state","zika_reported_travel","US0001",NA,NA,17,"cases"
"806","5/25/16","Maryland","state","zika_reported_local","US0002",NA,NA,0,"cases"
"807","5/11/16","Maryland","state","zika_reported_travel","US0001",NA,NA,16,"cases"
"808","5/11/16","Maryland","state","zika_reported_local","US0002",NA,NA,0,"cases"
"809","5/4/16","Maryland","state","zika_reported_local","US0002",NA,NA,0,"cases"
"810","5/4/16","Maryland","state","zika_reported_travel","US0001",NA,NA,17,"cases"
"811","4/27/16","Maryland","state","zika_reported_travel","US0001",NA,NA,11,"cases"
"812","4/27/16","Maryland","state","zika_reported_local","US0002",NA,NA,0,"cases"
"813","4/20/16","Maryland","state","zika_reported_travel","US0001",NA,NA,8,"cases"
"814","4/20/16","Maryland","state","zika_reported_local","US0002",NA,NA,0,"cases"
"815","4/13/16","Maryland","state","zika_reported_local","US0002",NA,NA,0,"cases"
"816","4/13/16","Maryland","state","zika_reported_travel","US0001",NA,NA,7,"cases"
"817","4/6/16","Maryland","state","zika_reported_local","US0002",NA,NA,0,"cases"
"818","4/6/16","Maryland","state","zika_reported_travel","US0001",NA,NA,6,"cases"
"819","3/30/16","Maryland","state","zika_reported_local","US0002",NA,NA,0,"cases"
"820","3/30/16","Maryland","state","zika_reported_travel","US0001",NA,NA,6,"cases"
"821","3/23/16","Maryland","state","zika_reported_local","US0002",NA,NA,0,"cases"
"822","3/23/16","Maryland","state","zika_reported_travel","US0001",NA,NA,5,"cases"
"823","3/16/16","Maryland","state","zika_reported_travel","US0001",NA,NA,5,"cases"
"824","3/16/16","Maryland","state","zika_reported_local","US0002",NA,NA,0,"cases"
"825","3/9/16","Maryland","state","zika_reported_travel","US0001",NA,NA,4,"cases"
"826","3/9/16","Maryland","state","zika_reported_local","US0002",NA,NA,0,"cases"
"827","2/24/16","Maryland","state","zika_reported_local","US0002",NA,NA,0,"cases"
"828","2/24/16","Maryland","state","zika_reported_travel","US0001",NA,NA,3,"cases"
"829","6/29/16","Maine","state","zika_reported_travel","US0001",NA,NA,6,"cases"
"830","6/29/16","Maine","state","zika_reported_local","US0002",NA,NA,0,"cases"
"831","6/22/16","Maine","state","zika_reported_travel","US0001",NA,NA,6,"cases"
"832","6/22/16","Maine","state","zika_reported_local","US0002",NA,NA,0,"cases"
"833","6/15/16","Maine","state","zika_reported_travel","US0001",NA,NA,6,"cases"
"834","6/15/16","Maine","state","zika_reported_local","US0002",NA,NA,0,"cases"
"835","6/8/16","Maine","state","zika_reported_local","US0002",NA,NA,0,"cases"
"836","6/8/16","Maine","state","zika_reported_travel","US0001",NA,NA,6,"cases"
"837","6/1/16","Maine","state","zika_reported_local","US0002",NA,NA,0,"cases"
"838","6/1/16","Maine","state","zika_reported_travel","US0001",NA,NA,5,"cases"
"839","5/25/16","Maine","state","zika_reported_local","US0002",NA,NA,0,"cases"
"840","5/25/16","Maine","state","zika_reported_travel","US0001",NA,NA,5,"cases"
"841","4/20/16","Maine","state","zika_reported_travel","US0001",NA,NA,2,"cases"
"842","4/20/16","Maine","state","zika_reported_local","US0002",NA,NA,0,"cases"
"843","4/13/16","Maine","state","zika_reported_travel","US0001",NA,NA,1,"cases"
"844","4/13/16","Maine","state","zika_reported_local","US0002",NA,NA,0,"cases"
"845","4/6/16","Maine","state","zika_reported_travel","US0001",NA,NA,1,"cases"
"846","4/6/16","Maine","state","zika_reported_local","US0002",NA,NA,0,"cases"
"847","3/30/16","Maine","state","zika_reported_travel","US0001",NA,NA,1,"cases"
"848","3/30/16","Maine","state","zika_reported_local","US0002",NA,NA,0,"cases"
"849","6/29/16","Louisiana","state","zika_reported_local","US0002",NA,NA,0,"cases"
"850","6/29/16","Louisiana","state","zika_reported_travel","US0001",NA,NA,6,"cases"
"851","6/22/16","Louisiana","state","zika_reported_local","US0002",NA,NA,0,"cases"
"852","6/22/16","Louisiana","state","zika_reported_travel","US0001",NA,NA,7,"cases"
"853","6/15/16","Louisiana","state","zika_reported_local","US0002",NA,NA,0,"cases"
"854","6/15/16","Louisiana","state","zika_reported_travel","US0001",NA,NA,6,"cases"
"855","6/8/16","Louisiana","state","zika_reported_local","US0002",NA,NA,0,"cases"
"856","6/8/16","Louisiana","state","zika_reported_travel","US0001",NA,NA,4,"cases"
"857","6/1/16","Louisiana","state","zika_reported_local","US0002",NA,NA,0,"cases"
"858","6/1/16","Louisiana","state","zika_reported_travel","US0001",NA,NA,4,"cases"
"859","5/25/16","Louisiana","state","zika_reported_local","US0002",NA,NA,0,"cases"
"860","5/25/16","Louisiana","state","zika_reported_travel","US0001",NA,NA,4,"cases"
"861","5/11/16","Louisiana","state","zika_reported_travel","US0001",NA,NA,4,"cases"
"862","5/11/16","Louisiana","state","zika_reported_local","US0002",NA,NA,0,"cases"
"863","5/4/16","Louisiana","state","zika_reported_travel","US0001",NA,NA,4,"cases"
"864","5/4/16","Louisiana","state","zika_reported_local","US0002",NA,NA,0,"cases"
"865","4/27/16","Louisiana","state","zika_reported_local","US0002",NA,NA,0,"cases"
"866","4/27/16","Louisiana","state","zika_reported_travel","US0001",NA,NA,4,"cases"
"867","4/20/16","Louisiana","state","zika_reported_local","US0002",NA,NA,0,"cases"
"868","4/20/16","Louisiana","state","zika_reported_travel","US0001",NA,NA,4,"cases"
"869","4/13/16","Louisiana","state","zika_reported_local","US0002",NA,NA,0,"cases"
"870","4/13/16","Louisiana","state","zika_reported_travel","US0001",NA,NA,4,"cases"
"871","4/6/16","Louisiana","state","zika_reported_travel","US0001",NA,NA,4,"cases"
"872","4/6/16","Louisiana","state","zika_reported_local","US0002",NA,NA,0,"cases"
"873","3/30/16","Louisiana","state","zika_reported_travel","US0001",NA,NA,2,"cases"
"874","3/30/16","Louisiana","state","zika_reported_local","US0002",NA,NA,0,"cases"
"875","3/23/16","Louisiana","state","zika_reported_local","US0002",NA,NA,0,"cases"
"876","3/23/16","Louisiana","state","zika_reported_travel","US0001",NA,NA,2,"cases"
"877","3/16/16","Louisiana","state","zika_reported_travel","US0001",NA,NA,2,"cases"
"878","3/16/16","Louisiana","state","zika_reported_local","US0002",NA,NA,0,"cases"
"879","3/9/16","Louisiana","state","zika_reported_local","US0002",NA,NA,0,"cases"
"880","3/9/16","Louisiana","state","zika_reported_travel","US0001",NA,NA,2,"cases"
"881","2/24/16","Louisiana","state","zika_reported_local","US0002",NA,NA,0,"cases"
"882","2/24/16","Louisiana","state","zika_reported_travel","US0001",NA,NA,1,"cases"
"883","6/29/16","Kentucky","state","zika_reported_local","US0002",NA,NA,0,"cases"
"884","6/29/16","Kentucky","state","zika_reported_travel","US0001",NA,NA,6,"cases"
"885","6/22/16","Kentucky","state","zika_reported_local","US0002",NA,NA,0,"cases"
"886","6/22/16","Kentucky","state","zika_reported_travel","US0001",NA,NA,6,"cases"
"887","6/15/16","Kentucky","state","zika_reported_local","US0002",NA,NA,0,"cases"
"888","6/15/16","Kentucky","state","zika_reported_travel","US0001",NA,NA,6,"cases"
"889","6/8/16","Kentucky","state","zika_reported_local","US0002",NA,NA,0,"cases"
"890","6/8/16","Kentucky","state","zika_reported_travel","US0001",NA,NA,6,"cases"
"891","6/1/16","Kentucky","state","zika_reported_travel","US0001",NA,NA,5,"cases"
"892","6/1/16","Kentucky","state","zika_reported_local","US0002",NA,NA,0,"cases"
"893","5/25/16","Kentucky","state","zika_reported_local","US0002",NA,NA,0,"cases"
"894","5/25/16","Kentucky","state","zika_reported_travel","US0001",NA,NA,5,"cases"
"895","5/11/16","Kentucky","state","zika_reported_local","US0002",NA,NA,0,"cases"
"896","5/11/16","Kentucky","state","zika_reported_travel","US0001",NA,NA,5,"cases"
"897","5/4/16","Kentucky","state","zika_reported_local","US0002",NA,NA,0,"cases"
"898","5/4/16","Kentucky","state","zika_reported_travel","US0001",NA,NA,5,"cases"
"899","4/27/16","Kentucky","state","zika_reported_travel","US0001",NA,NA,5,"cases"
"900","4/27/16","Kentucky","state","zika_reported_local","US0002",NA,NA,0,"cases"
"901","4/20/16","Kentucky","state","zika_reported_local","US0002",NA,NA,0,"cases"
"902","4/20/16","Kentucky","state","zika_reported_travel","US0001",NA,NA,3,"cases"
"903","4/13/16","Kentucky","state","zika_reported_local","US0002",NA,NA,0,"cases"
"904","4/13/16","Kentucky","state","zika_reported_travel","US0001",NA,NA,3,"cases"
"905","4/6/16","Kentucky","state","zika_reported_travel","US0001",NA,NA,3,"cases"
"906","4/6/16","Kentucky","state","zika_reported_local","US0002",NA,NA,0,"cases"
"907","3/30/16","Kentucky","state","zika_reported_travel","US0001",NA,NA,3,"cases"
"908","3/30/16","Kentucky","state","zika_reported_local","US0002",NA,NA,0,"cases"
"909","3/23/16","Kentucky","state","zika_reported_local","US0002",NA,NA,0,"cases"
"910","3/23/16","Kentucky","state","zika_reported_travel","US0001",NA,NA,2,"cases"
"911","3/16/16","Kentucky","state","zika_reported_travel","US0001",NA,NA,1,"cases"
"912","3/16/16","Kentucky","state","zika_reported_local","US0002",NA,NA,0,"cases"
"913","6/29/16","Kansas","state","zika_reported_travel","US0001",NA,NA,5,"cases"
"914","6/29/16","Kansas","state","zika_reported_local","US0002",NA,NA,0,"cases"
"915","6/22/16","Kansas","state","zika_reported_travel","US0001",NA,NA,2,"cases"
"916","6/22/16","Kansas","state","zika_reported_local","US0002",NA,NA,0,"cases"
"917","6/15/16","Kansas","state","zika_reported_travel","US0001",NA,NA,2,"cases"
"918","6/15/16","Kansas","state","zika_reported_local","US0002",NA,NA,0,"cases"
"919","6/8/16","Kansas","state","zika_reported_travel","US0001",NA,NA,2,"cases"
"920","6/8/16","Kansas","state","zika_reported_local","US0002",NA,NA,0,"cases"
"921","6/1/16","Kansas","state","zika_reported_travel","US0001",NA,NA,2,"cases"
"922","6/1/16","Kansas","state","zika_reported_local","US0002",NA,NA,0,"cases"
"923","5/25/16","Kansas","state","zika_reported_travel","US0001",NA,NA,2,"cases"
"924","5/25/16","Kansas","state","zika_reported_local","US0002",NA,NA,0,"cases"
"925","5/11/16","Kansas","state","zika_reported_local","US0002",NA,NA,0,"cases"
"926","5/11/16","Kansas","state","zika_reported_travel","US0001",NA,NA,1,"cases"
"927","5/4/16","Kansas","state","zika_reported_local","US0002",NA,NA,0,"cases"
"928","5/4/16","Kansas","state","zika_reported_travel","US0001",NA,NA,1,"cases"
"929","4/27/16","Kansas","state","zika_reported_travel","US0001",NA,NA,1,"cases"
"930","4/27/16","Kansas","state","zika_reported_local","US0002",NA,NA,0,"cases"
"931","4/20/16","Kansas","state","zika_reported_travel","US0001",NA,NA,1,"cases"
"932","4/20/16","Kansas","state","zika_reported_local","US0002",NA,NA,0,"cases"
"933","4/13/16","Kansas","state","zika_reported_local","US0002",NA,NA,0,"cases"
"934","4/13/16","Kansas","state","zika_reported_travel","US0001",NA,NA,1,"cases"
"935","4/6/16","Kansas","state","zika_reported_travel","US0001",NA,NA,1,"cases"
"936","4/6/16","Kansas","state","zika_reported_local","US0002",NA,NA,0,"cases"
"937","3/30/16","Kansas","state","zika_reported_travel","US0001",NA,NA,1,"cases"
"938","3/30/16","Kansas","state","zika_reported_local","US0002",NA,NA,0,"cases"
"939","3/23/16","Kansas","state","zika_reported_travel","US0001",NA,NA,1,"cases"
"940","3/23/16","Kansas","state","zika_reported_local","US0002",NA,NA,0,"cases"
"941","3/16/16","Kansas","state","zika_reported_local","US0002",NA,NA,0,"cases"
"942","3/16/16","Kansas","state","zika_reported_travel","US0001",NA,NA,1,"cases"
"943","6/29/16","Iowa","state","zika_reported_travel","US0001",NA,NA,7,"cases"
"944","6/29/16","Iowa","state","zika_reported_local","US0002",NA,NA,0,"cases"
"945","6/22/16","Iowa","state","zika_reported_travel","US0001",NA,NA,7,"cases"
"946","6/22/16","Iowa","state","zika_reported_local","US0002",NA,NA,0,"cases"
"947","6/15/16","Iowa","state","zika_reported_travel","US0001",NA,NA,7,"cases"
"948","6/15/16","Iowa","state","zika_reported_local","US0002",NA,NA,0,"cases"
"949","6/8/16","Iowa","state","zika_reported_travel","US0001",NA,NA,7,"cases"
"950","6/8/16","Iowa","state","zika_reported_local","US0002",NA,NA,0,"cases"
"951","6/1/16","Iowa","state","zika_reported_local","US0002",NA,NA,0,"cases"
"952","6/1/16","Iowa","state","zika_reported_travel","US0001",NA,NA,6,"cases"
"953","5/25/16","Iowa","state","zika_reported_travel","US0001",NA,NA,6,"cases"
"954","5/25/16","Iowa","state","zika_reported_local","US0002",NA,NA,0,"cases"
"955","5/11/16","Iowa","state","zika_reported_travel","US0001",NA,NA,5,"cases"
"956","5/11/16","Iowa","state","zika_reported_local","US0002",NA,NA,0,"cases"
"957","5/4/16","Iowa","state","zika_reported_travel","US0001",NA,NA,5,"cases"
"958","5/4/16","Iowa","state","zika_reported_local","US0002",NA,NA,0,"cases"
"959","4/27/16","Iowa","state","zika_reported_local","US0002",NA,NA,0,"cases"
"960","4/27/16","Iowa","state","zika_reported_travel","US0001",NA,NA,4,"cases"
"961","4/20/16","Iowa","state","zika_reported_travel","US0001",NA,NA,4,"cases"
"962","4/20/16","Iowa","state","zika_reported_local","US0002",NA,NA,0,"cases"
"963","4/13/16","Iowa","state","zika_reported_travel","US0001",NA,NA,4,"cases"
"964","4/13/16","Iowa","state","zika_reported_local","US0002",NA,NA,0,"cases"
"965","4/6/16","Iowa","state","zika_reported_local","US0002",NA,NA,0,"cases"
"966","4/6/16","Iowa","state","zika_reported_travel","US0001",NA,NA,4,"cases"
"967","3/30/16","Iowa","state","zika_reported_local","US0002",NA,NA,0,"cases"
"968","3/30/16","Iowa","state","zika_reported_travel","US0001",NA,NA,4,"cases"
"969","3/23/16","Iowa","state","zika_reported_travel","US0001",NA,NA,4,"cases"
"970","3/23/16","Iowa","state","zika_reported_local","US0002",NA,NA,0,"cases"
"971","3/16/16","Iowa","state","zika_reported_travel","US0001",NA,NA,4,"cases"
"972","3/16/16","Iowa","state","zika_reported_local","US0002",NA,NA,0,"cases"
"973","3/9/16","Iowa","state","zika_reported_local","US0002",NA,NA,0,"cases"
"974","3/9/16","Iowa","state","zika_reported_travel","US0001",NA,NA,3,"cases"
"975","2/24/16","Iowa","state","zika_reported_local","US0002",NA,NA,0,"cases"
"976","2/24/16","Iowa","state","zika_reported_travel","US0001",NA,NA,1,"cases"
"977","6/29/16","Indiana","state","zika_reported_local","US0002",NA,NA,0,"cases"
"978","6/29/16","Indiana","state","zika_reported_travel","US0001",NA,NA,10,"cases"
"979","6/22/16","Indiana","state","zika_reported_local","US0002",NA,NA,0,"cases"
"980","6/22/16","Indiana","state","zika_reported_travel","US0001",NA,NA,10,"cases"
"981","6/15/16","Indiana","state","zika_reported_local","US0002",NA,NA,0,"cases"
"982","6/15/16","Indiana","state","zika_reported_travel","US0001",NA,NA,10,"cases"
"983","6/8/16","Indiana","state","zika_reported_local","US0002",NA,NA,0,"cases"
